Product,Avg Demand,Std Dev,Total Demand,Safety Stock,Reorder Point,EOQ
570513,20.24,6.44,344,13,155,131
570514,12.08,7.13,447,14,99,149
570516,11.7,5.0,234,10,92,108
570517,12.64,9.31,278,18,106,118
570521,9.39,6.02,582,12,78,171
570522,166.29,80.1,1164,157,1321,241
570555,9.87,9.11,306,18,87,124
570557,522.0,417.42,4176,817,4471,457
570590,18.6,14.59,279,29,159,118
570591,8.21,4.3,115,8,66,76
570592,7.44,11.99,543,23,75,165
570593,22.42,22.23,538,44,201,164
570594,11.76,11.21,388,22,104,139
570597,10.05,8.9,422,17,87,145
570598,9.88,6.82,889,13,82,211
570600,10.17,6.04,122,12,83,78
570601,15.0,10.52,60,21,126,55
570602,8.14,3.76,57,7,64,53
570632,12.89,10.4,116,20,110,76
570634,3.08,1.68,37,3,25,43
570637,15.65,19.95,313,39,149,125
570638,8.41,12.6,185,25,84,96
570640,8.47,3.8,254,7,66,113
570642,18.14,6.57,127,13,140,80
570646,9.28,3.95,232,8,73,108
570648,15.38,11.02,123,22,130,78
570649,9.41,5.94,160,12,78,89
570650,3.68,4.42,210,9,35,102
570651,17.2,17.74,86,35,155,66
570652,18.8,9.22,771,18,150,196
570653,3.97,4.35,115,9,37,76
570656,34.64,22.5,762,44,286,195
570657,20.8,27.63,416,54,200,144
570659,24.0,0.0,72,0,168,60
570660,74.76,39.32,1570,77,600,280
570661,12.0,10.37,120,20,104,77
570663,37.0,69.04,259,135,394,114
570664,3.32,5.34,83,10,33,64
570665,2.0,2.0,8,4,18,20
570666,11.33,8.73,136,17,96,82
570667,10.8,3.76,162,7,83,90
570668,3.18,1.55,54,3,25,52
570669,11.06,6.97,199,14,91,100
570670,11.5,6.95,138,14,94,83
570671,8.0,3.46,24,7,63,35
570672,10.81,8.2,2801,16,92,374
570673,8.8,8.56,44,17,79,47
570674,28.4,22.24,1704,44,243,292
570675,7.44,7.38,67,14,66,58
570676,7.64,6.87,107,13,66,73
570677,4.12,3.58,206,7,36,101
570678,30.33,17.04,91,33,245,67
570679,6.95,5.17,132,10,59,81
570680,7.15,12.76,486,25,75,156
570682,9.56,2.22,153,4,71,87
570685,5.92,6.43,213,13,54,103
570688,2.58,3.98,757,8,26,195
570690,2.22,2.08,542,4,20,165
570693,3.16,1.78,183,3,25,96
570694,6.71,6.1,47,12,59,48
570695,15.08,6.76,196,13,119,99
570696,14.0,8.33,140,16,114,84
570697,9.22,6.67,83,13,78,64
570698,16.67,11.43,150,22,139,87
570699,10.08,5.57,121,11,82,78
570700,6.33,4.64,76,9,53,62
570701,31.3,54.29,1158,106,325,241
570703,10.41,7.41,510,15,88,160
570707,14.67,8.08,44,16,119,47
570713,6.79,3.41,129,7,55,80
570714,16.05,9.54,337,19,131,130
570715,26.05,13.51,990,26,208,222
570717,12.0,0.0,108,0,84,73
570718,12.96,8.75,324,17,108,127
570719,6.75,11.73,189,23,70,97
570720,21.58,22.14,410,43,194,143
570721,14.27,11.12,471,22,122,153
570722,38.0,48.08,76,94,360,62
570724,13.5,6.27,162,12,106,90
570726,10.9,8.21,109,16,92,74
570733,8.89,12.33,160,24,86,89
570754,6.27,3.03,94,6,50,69
570761,1.27,0.47,14,1,10,26
570769,24.67,23.01,74,45,218,61
570776,9.52,4.82,276,9,76,117
570784,5.4,5.18,27,10,48,37
570790,11.5,5.87,115,11,92,76
570791,4.5,6.05,171,12,44,92
570792,19.29,5.74,328,11,146,128
570793,5.0,3.1,85,6,41,65
570794,15.0,6.0,60,12,117,55
570795,12.0,0.0,48,0,84,49
570796,2.1,1.2,86,2,17,66
570797,26.41,36.02,766,71,256,196
570798,37.0,49.5,74,97,356,61
570799,9.45,4.57,104,9,75,72
570806,14.48,10.29,608,20,121,174
570807,7.64,6.6,168,13,66,92
570818,2.7,5.56,359,11,30,134
570821,12.0,0.0,108,0,84,73
570823,11.0,7.91,99,15,92,70
570824,19.17,16.01,230,31,165,107
570825,12.86,12.27,90,24,114,67
570826,5.56,7.79,189,15,54,97
570827,9.29,13.67,418,27,92,145
570829,15.43,13.07,324,26,134,127
570830,10.2,6.47,357,13,84,134
570832,5.67,0.58,17,1,41,29
570833,8.29,6.22,116,12,70,76
570834,7.14,3.8,50,7,57,50
570836,8.83,5.61,203,11,73,101
570837,12.29,4.3,258,8,94,114
570838,7.0,8.22,35,16,65,42
570839,10.41,9.63,406,19,92,142
570840,3.14,2.27,22,4,26,33
570841,9.57,5.07,220,10,77,105
570842,11.81,7.1,248,14,97,111
570843,9.35,11.47,159,22,87,89
570846,2.6,1.14,13,2,20,25
570847,9.5,3.99,57,8,74,53
570849,40.0,0.0,80,0,280,63
570851,16.83,10.55,101,21,139,71
570852,13.33,27.63,160,54,147,89
570855,13.27,7.45,637,15,108,178
570856,9.83,7.26,403,14,83,142
570857,2.11,2.65,38,5,20,44
570858,1.4,0.55,7,1,11,19
570859,8.5,7.21,68,14,74,58
570861,18.6,11.17,372,22,152,136
570862,12.86,9.22,360,18,108,134
570863,10.0,5.49,140,11,81,84
570864,16.17,11.68,194,23,136,98
570865,16.0,4.62,64,9,121,57
570866,7.44,3.57,67,7,59,58
570871,2.37,3.13,672,6,23,183
570872,1.92,1.96,502,4,17,158
570875,11.97,8.32,395,16,100,141
570876,4.62,10.04,97,20,52,70
570877,20.0,0.0,120,0,140,77
570878,5.0,1.41,10,3,38,22
570879,10.33,5.96,124,12,84,79
570880,12.35,6.23,247,12,98,111
570881,5.31,2.53,69,5,42,59
570882,9.14,3.63,64,7,71,57
570883,13.35,9.65,347,19,112,132
570884,5.11,6.01,92,12,48,68
570885,9.56,2.79,172,5,72,93
570886,88.23,75.63,1941,148,766,312
570887,11.78,8.0,424,16,98,146
570888,9.58,5.15,508,10,77,159
570896,5.4,3.13,27,6,44,37
570906,12.0,0.0,120,0,84,77
570910,9.89,8.27,178,16,85,94
570919,4.29,2.55,60,5,35,55
570961,64.0,27.71,192,54,502,98
570964,14.49,9.34,884,18,119,210
570973,5.2,3.96,26,8,44,36
570983,8.65,18.99,268,37,98,116
570984,5.33,9.41,48,18,55,49
571006,10.0,3.5,230,7,77,107
571007,5.2,4.73,52,9,45,51
571017,21.23,13.72,276,27,176,117
571028,2.27,1.67,93,3,19,68
571030,25.29,24.91,1290,49,226,254
571031,4.13,3.95,128,8,37,80
571032,1.44,0.91,46,2,12,48
571033,20.72,16.14,746,32,177,193
571034,6.26,4.29,657,8,52,181
571035,6.07,3.33,352,7,49,133
571036,16.68,11.01,567,22,139,168
571038,1.62,0.91,52,2,13,51
571039,3.22,4.46,444,9,32,149
571040,3.56,3.71,128,7,32,80
571041,2.47,3.16,37,6,23,43
571044,14.25,8.25,171,16,116,92
571046,4.64,10.26,520,20,52,161
571047,10.7,6.63,214,13,88,103
571048,15.0,7.57,60,15,120,55
571049,8.62,5.32,181,10,70,95
571052,1.0,0.0,3,0,7,12
571053,7.61,5.5,236,11,64,109
571054,3.83,10.14,502,20,47,158
571055,34.55,29.02,380,57,299,138
571056,10.45,8.23,303,16,89,123
571058,13.57,7.51,312,15,110,125
571061,2.58,3.31,392,6,24,140
571062,6.58,15.76,171,31,77,92
571063,17.17,17.3,103,34,154,72
571064,1.19,0.4,25,1,9,35
571065,11.2,6.9,885,14,92,210
571067,9.12,5.41,146,11,75,85
571069,4.85,2.72,97,5,39,70
571080,5.5,3.16,77,6,44,62
571081,2.3,2.3,62,5,21,56
571082,2.52,5.44,479,11,29,155
571090,6.8,4.76,34,9,57,41
571098,3.64,3.11,200,6,31,100
571099,135.5,165.75,542,325,1274,165
571100,27.0,11.49,108,22,211,73
571101,13.37,11.32,361,22,116,134
571103,7.35,4.11,147,8,59,86
571104,12.29,4.3,258,8,94,114
571105,2.38,1.69,238,3,20,109
571106,4.31,3.44,69,7,37,59
571107,6.82,4.47,75,9,57,61
571108,6.4,2.7,32,5,50,40
571117,10.6,7.85,318,15,89,126
571118,11.5,1.0,46,2,82,48
571119,7.89,11.13,584,22,77,171
571120,20.47,21.15,307,41,184,124
571121,9.7,5.38,97,11,79,70
571122,24.0,16.97,48,33,201,49
571123,9.7,4.63,485,9,77,156
571125,49.0,67.46,588,132,475,171
571129,18.58,5.82,353,11,141,133
571142,12.0,0.0,240,0,84,110
571158,4.67,10.55,112,21,54,75
571169,6.33,8.8,38,17,61,44
571178,9.57,13.73,134,27,94,82
571180,9.59,6.42,326,13,80,128
571183,5.25,5.06,457,10,47,151
571184,12.0,15.08,288,30,114,120
571185,7.29,3.37,226,7,58,106
571187,9.96,8.77,229,17,87,107
571188,6.32,8.31,215,16,60,104
571189,22.62,21.8,882,43,201,210
571190,5.53,8.63,177,17,56,94
571192,7.33,3.76,132,7,58,81
571193,18.86,10.22,264,20,152,115
571197,4.77,3.48,148,7,40,86
571200,18.83,12.95,226,25,157,106
571201,12.0,0.0,240,0,84,110
571203,26.0,38.02,650,74,256,180
571205,7.88,5.89,315,12,67,125
571212,4.05,5.93,308,12,40,124
571213,9.11,2.73,173,5,69,93
571214,8.35,7.22,451,14,72,150
571215,8.95,2.95,179,6,69,95
571216,2.0,1.79,114,4,18,75
571217,12.33,11.18,333,22,108,129
571218,24.0,0.0,48,0,168,49
571219,13.6,18.14,680,36,131,184
571221,5.37,7.55,188,15,53,97
571222,1.5,0.71,3,1,12,12
571224,11.64,6.1,291,12,93,121
571225,14.0,12.86,98,25,123,70
571226,13.75,11.84,55,23,119,52
571227,9.88,5.6,316,11,80,126
571228,12.0,0.0,36,0,84,42
571229,3.74,4.05,146,8,34,85
571230,10.59,5.09,180,10,84,95
571231,26.54,31.93,690,63,249,186
571234,56.0,0.0,112,0,392,75
571235,12.38,5.43,198,11,98,99
571238,6.0,3.79,72,7,49,60
571239,18.72,28.23,599,55,186,173
571240,8.36,3.88,234,8,66,108
571241,2.28,4.04,114,8,24,75
571242,61.53,32.32,1046,63,494,229
571243,9.76,7.32,664,14,82,182
571244,4.97,6.74,154,13,48,88
571245,34.33,39.4,206,77,317,101
571246,29.64,24.5,326,48,255,128
571247,12.0,8.91,444,17,101,149
571248,10.33,11.85,31,23,95,39
571255,67.07,76.03,1006,149,618,224
571257,1.69,1.46,357,3,15,134
571258,2.21,1.19,31,2,18,39
571260,8.62,4.98,69,10,70,59
571263,6.53,3.46,98,7,53,70
571265,1.98,1.59,125,3,17,79
571266,4.29,3.4,133,7,37,82
571267,8.62,5.63,69,11,71,59
571268,5.94,3.42,101,7,49,71
571269,2.65,2.4,45,5,24,47
571270,3.95,6.09,316,12,40,126
571271,2.4,2.71,72,5,22,60
571272,13.19,11.14,475,22,114,154
571273,9.73,4.43,253,9,77,112
571274,7.0,6.43,364,13,62,135
571275,5.06,6.98,177,14,49,94
571276,3.14,2.48,157,5,27,89
571277,3.5,1.43,35,3,28,42
571278,12.5,5.73,100,11,98,71
571279,4.94,7.9,163,15,50,90
571280,3.11,2.35,202,5,27,100
571281,16.92,14.32,1624,28,146,285
571282,1.76,2.26,88,4,16,66
571283,4.75,7.31,375,14,47,137
571284,3.11,3.68,146,7,29,85
571286,2.95,2.06,233,4,25,108
571288,8.29,9.48,282,19,77,119
571289,18.83,21.1,1412,41,173,266
571290,11.96,11.86,311,23,107,125
571291,2.92,3.82,108,7,27,73
571292,3.12,2.95,128,6,28,80
571293,2.89,3.3,55,6,26,52
571294,3.29,2.74,115,5,28,76
571295,9.0,4.04,117,8,71,76
571296,3.48,4.91,101,10,34,71
571298,216.67,75.28,1300,147,1664,255
571299,100.0,0.0,200,0,700,100
571300,15.17,9.15,182,18,124,95
571301,46.5,75.69,186,148,474,96
571302,123.0,131.52,246,258,1119,111
571303,13.52,9.61,311,19,114,125
571304,7.79,3.05,226,6,61,106
571305,2.74,3.4,367,7,26,135
571306,38.71,48.33,658,95,366,181
571307,9.71,4.7,272,9,77,117
571308,14.86,19.06,535,37,141,164
571309,1.0,0.0,13,0,7,25
571310,18.52,18.77,463,37,167,152
571311,19.0,24.04,38,47,180,44
571312,13.33,16.47,480,32,125,155
571313,133.6,207.03,668,405,1340,183
571314,50.67,24.0,456,47,402,151
571315,9.2,6.1,46,12,76,48
571317,4.81,5.59,207,11,45,102
571318,198.4,128.96,5952,252,1641,546
571322,10.95,6.61,208,13,90,102
571323,11.28,5.18,203,10,89,101
571328,15.73,13.09,1557,26,136,279
571352,4.71,3.99,33,8,41,41
571360,25.58,37.46,486,73,252,156
571372,6.7,14.02,268,27,74,116
571377,4.4,2.67,66,5,36,57
571404,12.17,10.21,365,20,105,135
571405,6.0,0.0,12,0,42,24
571406,9.18,3.0,202,6,70,100
571407,17.0,30.79,85,60,179,65
571408,1.96,2.8,145,5,19,85
571409,10.89,7.41,599,15,91,173
571410,6.12,3.72,49,7,50,49
571411,4.85,6.94,131,14,48,81
571412,7.9,4.01,79,8,63,63
571413,9.25,4.34,185,8,73,96
571418,2.09,1.48,73,3,18,60
571425,5.74,4.31,224,8,48,106
571426,17.08,9.17,222,18,138,105
571427,68.0,55.51,884,109,585,210
571428,11.44,5.59,103,11,91,72
571429,2.22,2.4,80,5,21,63
571430,14.8,10.26,74,20,124,61
571431,170.0,98.99,340,194,1384,130
571433,10.36,7.43,912,15,88,214
571434,20.33,32.41,244,63,205,110
571435,15.71,11.68,377,23,133,137
571436,12.4,6.84,62,13,100,56
571437,2.33,1.15,7,2,18,19
571438,7.55,5.3,317,10,63,126
571439,10.86,3.02,76,6,82,62
571441,2.73,2.92,995,6,25,223
571442,7.35,6.09,654,12,63,181
571443,5.15,3.24,67,6,42,58
571444,8.73,5.39,227,11,72,107
571445,9.05,5.19,199,10,73,100
571446,35.75,13.89,572,27,277,169
571456,6.08,6.09,322,12,55,127
571457,12.0,8.49,84,17,101,65
571461,1.64,1.79,87,4,15,66
571462,10.4,3.58,52,7,80,51
571463,17.14,10.28,377,20,140,137
571464,3.73,7.76,41,15,41,45
571465,4.22,4.67,169,9,39,92
571474,70.27,168.81,773,331,823,197
571475,2.81,2.82,250,6,26,112
571476,3.21,1.62,106,3,25,73
571477,14.6,7.95,365,16,118,135
571486,17.3,17.2,467,34,155,153
571496,25.0,26.17,400,51,226,141
571497,16.47,7.26,280,14,129,118
571498,2.81,5.56,239,11,31,109
571500,1.98,1.67,101,3,17,71
571502,9.12,6.33,593,12,76,172
571504,33.67,54.5,202,107,343,100
571505,19.87,16.05,616,31,170,175
571506,2.62,1.69,21,3,21,32
571508,2.36,2.62,784,5,22,198
571509,2.22,1.73,51,3,19,50
571510,11.67,7.94,70,16,98,59
571511,11.43,7.54,160,15,95,89
571544,3.64,6.45,200,13,38,100
571545,1.38,1.06,11,2,12,23
571546,6.9,4.28,69,8,56,59
571547,12.75,9.71,51,19,108,50
571548,27.31,24.92,792,49,240,199
571549,18.88,22.07,302,43,175,123
571550,210.0,263.04,420,515,1985,145
571551,8.53,7.1,128,14,74,80
571552,13.0,5.48,182,11,102,95
571554,9.82,14.67,638,29,98,179
571555,10.6,3.53,106,7,81,73
571556,9.58,10.44,297,20,87,122
571557,15.33,7.3,184,14,121,96
571558,20.0,15.41,220,30,170,105
571559,10.11,7.43,283,15,86,119
571560,8.5,6.79,170,13,72,92
571561,18.9,16.66,378,33,165,137
571562,14.87,10.03,342,20,124,131
571563,9.4,7.67,188,15,81,97
571564,9.08,7.14,218,14,78,104
571565,9.11,6.86,82,13,77,64
571566,13.81,8.16,359,16,113,134
571595,46.0,31.3,230,61,383,107
571601,3.43,2.62,96,5,29,69
571622,11.5,6.19,46,12,92,48
571628,4.89,3.72,44,7,41,47
571629,7.41,5.33,289,10,62,120
571636,21.5,7.07,172,14,164,93
571638,11.6,8.11,116,16,97,76
571640,57.19,36.47,1201,71,471,245
571641,26.36,26.05,369,51,236,136
571642,3.75,5.5,15,11,37,27
571652,8.74,8.44,236,17,78,109
571653,29.3,28.21,5918,55,260,544
571654,1.51,0.82,68,2,13,58
571655,11.2,14.23,112,28,106,75
571656,4.06,2.66,142,5,33,84
571657,7.0,4.68,105,9,58,72
571658,15.73,10.42,346,20,130,132
571660,12.89,7.14,490,14,104,157
571662,19.5,17.82,117,35,172,76
571663,20.0,0.0,40,0,140,45
571664,72.0,0.0,144,0,504,85
571665,17.66,9.88,724,19,143,190
571666,70.0,36.39,560,71,561,167
571667,4.38,4.81,228,9,40,107
571668,8.12,5.35,138,10,67,83
571669,7.39,5.92,451,12,64,150
571670,13.02,24.41,846,48,139,206
571671,7.84,9.84,933,19,74,216
571672,11.0,6.21,154,12,89,88
571673,27.27,17.58,300,34,225,122
571675,16.44,12.72,148,25,140,86
571676,1.41,0.58,128,1,11,80
571677,6.88,3.44,55,7,55,52
571679,3.35,1.54,161,3,26,90
571681,11.85,9.28,237,18,101,109
571682,1.77,2.2,221,4,16,105
571683,9.0,12.63,108,25,88,73
571684,5.42,6.68,244,13,51,110
571685,37.6,36.73,188,72,335,97
571690,13.29,7.57,279,15,108,118
571691,7.27,3.38,80,7,58,63
571692,3.5,3.54,7,7,32,19
571693,27.5,15.29,440,30,222,148
571694,14.55,7.22,160,14,116,89
571696,9.35,3.1,159,6,71,89
571697,9.38,5.77,272,11,77,117
571698,167.43,62.76,1172,123,1295,242
571701,11.49,9.2,632,18,98,178
571702,5.0,1.41,10,3,38,22
571705,9.09,5.25,491,10,74,157
571706,19.0,6.93,152,14,147,87
571708,23.33,15.24,280,30,193,118
571709,12.0,10.21,228,20,104,107
571710,7.41,3.79,200,7,59,100
571712,4.5,4.0,297,8,40,122
571713,2.12,2.65,561,5,20,167
571714,1.92,2.05,315,4,17,125
571715,3.84,2.41,165,5,32,91
571716,2.32,2.66,668,5,21,183
571717,2.61,2.96,146,6,24,85
571724,8.14,5.87,293,11,68,121
571725,11.38,9.49,91,19,99,67
571726,20.22,27.74,546,54,196,165
571728,10.62,6.51,170,13,87,92
571729,115.4,63.95,577,125,933,170
571730,11.86,6.18,83,12,95,64
571732,6.46,3.38,84,7,52,65
571733,18.5,14.06,259,28,158,114
571734,9.11,2.47,82,5,69,64
571735,21.93,15.29,307,30,184,124
571736,30.0,25.46,60,50,260,55
571737,10.57,6.35,370,12,86,136
571738,180.0,152.74,360,299,1559,134
571740,11.73,11.34,176,22,104,94
571741,11.0,4.86,66,10,87,57
571742,24.67,23.01,74,45,218,61
571743,4.5,6.68,135,13,44,82
571744,36.0,16.97,72,33,285,60
571745,12.26,9.68,711,19,105,189
571746,8.98,6.71,395,13,76,141
571747,10.86,7.07,684,14,90,185
571748,7.44,4.87,134,10,62,82
571749,34.0,2.83,68,6,244,58
571751,1.0,0.0,2,0,7,10
571779,7.05,10.1,261,20,69,114
571793,16.43,24.76,115,48,163,76
571797,2.53,3.06,407,6,24,143
571809,2.33,2.24,49,4,20,49
571824,11.54,6.87,923,13,94,215
571828,7.23,3.99,542,8,59,165
571829,23.22,14.37,534,28,191,163
571831,22.46,18.46,292,36,193,121
571836,1.4,0.55,7,1,11,19
571837,2.31,1.48,173,3,19,93
571839,23.38,16.29,187,32,196,97
571840,19.24,15.89,404,31,166,142
571841,2.56,3.18,151,6,24,87
571842,59.0,94.0,236,184,597,109
571843,144.0,0.0,432,0,1008,147
571844,13.4,6.86,201,13,107,100
571845,4.98,7.52,209,15,50,102
571846,5.19,9.75,488,19,55,156
571847,8.83,7.25,256,14,76,113
571848,6.95,5.84,132,11,60,81
571849,19.2,20.71,192,41,175,98
571850,3.66,2.98,216,6,32,104
571851,26.5,27.79,318,54,240,126
571852,11.33,3.27,68,6,85,58
571853,22.57,46.61,158,91,249,89
571857,6.65,4.28,153,8,55,87
571864,35.38,23.86,566,47,295,168
571883,3.58,4.52,566,9,34,168
571890,7.18,4.56,158,9,59,89
571891,1.67,1.15,5,2,14,16
571892,9.53,6.99,143,14,81,85
571894,1.0,0.0,2,0,7,10
571895,31.38,34.36,408,67,287,143
571898,13.0,8.56,78,17,108,62
571899,1.45,1.03,45,2,12,47
571901,2.5,0.71,5,1,18,16
571903,5.89,3.55,53,7,48,51
571904,21.5,38.83,129,76,226,80
571905,13.57,11.97,380,23,118,138
571908,36.25,26.2,290,51,305,120
571909,2.1,1.97,302,4,19,123
571911,9.2,1.79,46,4,68,48
571912,16.28,27.46,407,54,168,143
571913,8.9,7.3,623,14,76,176
571914,27.5,15.29,440,30,222,148
571917,44.83,76.23,269,149,463,116
571918,10.0,11.62,240,23,93,110
571920,11.23,22.22,146,43,122,85
571923,8.79,9.91,167,19,81,91
571926,14.94,8.1,254,16,121,113
571929,1.5,0.71,3,1,12,12
571930,1.0,0.0,2,0,7,10
571931,2.19,2.23,572,4,19,169
571934,12.48,9.69,287,19,106,120
571935,6.2,3.49,31,7,50,39
571936,23.08,23.66,554,46,208,166
571937,53.12,84.47,4462,165,537,472
571938,37.33,23.0,224,45,306,106
571939,17.28,26.89,311,53,174,125
571940,11.84,7.47,450,15,98,150
571941,2.71,0.49,19,1,20,31
571942,10.0,8.95,210,18,88,102
571943,10.38,6.11,166,12,85,91
571944,19.48,14.56,409,29,165,143
571945,62.88,36.97,1006,72,512,224
571965,3.24,4.09,165,8,31,91
571987,13.21,8.52,251,17,109,112
572021,9.24,7.04,157,14,79,89
572023,4.41,5.31,247,10,41,111
572024,16.88,10.14,270,20,138,116
572025,11.05,7.71,243,15,92,110
572026,7.81,7.3,125,14,69,79
572028,9.44,7.52,491,15,81,157
572030,9.5,8.88,418,17,84,145
572031,104.0,36.66,312,72,800,125
572032,8.0,3.65,32,7,63,40
572033,7.87,5.48,118,11,66,77
572034,7.0,4.24,14,8,57,26
572035,107.14,91.17,13392,179,929,818
572036,15.0,0.0,30,0,105,39
572037,9.33,10.61,709,21,86,188
572045,1.81,0.8,47,2,15,48
572047,2.98,2.41,161,5,26,90
572048,60.0,46.19,240,90,510,110
572049,8.05,7.76,161,15,71,90
572050,2.53,2.5,76,5,23,62
572051,151.0,93.83,3020,184,1241,389
572053,10.0,0.0,40,0,70,45
572054,9.82,9.53,108,19,88,73
572055,1.72,1.88,69,4,16,59
572057,5.17,3.6,31,7,43,39
572058,2.33,3.32,221,7,23,105
572060,9.8,4.92,49,10,79,49
572061,12.31,7.77,554,15,101,166
572062,6.33,4.27,95,8,52,69
572063,2.12,4.13,68,8,23,58
572065,3.56,4.12,192,8,33,98
572066,16.42,9.47,1642,19,134,287
572067,10.29,0.76,72,1,73,60
572068,8.52,5.45,179,11,71,95
572069,11.42,8.18,491,16,96,157
572070,18.0,8.49,36,17,143,42
572073,4.33,6.8,169,13,43,92
572074,4.73,6.99,246,14,47,111
572075,12.27,8.65,135,17,103,82
572076,11.0,7.54,418,15,92,145
572077,6.86,1.07,48,2,50,49
572079,15.0,10.98,210,21,126,102
572081,12.62,12.12,164,24,112,91
572082,15.17,15.8,1047,31,137,229
572086,11.76,5.52,200,11,93,100
572087,13.59,11.18,530,22,117,163
572088,3.14,3.3,91,6,28,67
572089,8.0,4.9,32,10,66,40
572090,12.74,39.5,293,77,166,121
572091,17.3,28.51,173,56,177,93
572092,7.28,21.28,291,42,93,121
572093,7.4,6.72,74,13,65,61
572094,10.67,5.92,96,12,87,69
572095,1.44,1.09,39,2,12,44
572096,3.86,3.18,189,6,33,97
572097,1.86,1.86,13,4,17,25
572098,8.91,4.96,294,10,72,121
572099,4.0,0.0,8,0,28,20
572100,6.0,0.0,12,0,42,24
572101,12.75,8.0,102,16,105,71
572103,1.88,2.89,419,6,19,145
572104,3.12,0.99,25,2,24,35
572106,9.79,6.05,137,12,80,83
572107,2.6,2.46,26,5,23,36
572108,18.07,16.48,253,32,158,112
572121,10.92,9.5,524,19,95,162
572122,8.0,2.83,48,6,62,49
572123,111.25,45.09,1780,88,867,298
572124,46.0,21.63,414,42,364,144
572125,10.6,6.31,106,12,86,73
572126,6.6,3.41,66,7,53,57
572127,11.07,10.05,487,20,97,156
572128,5.85,3.05,76,6,47,62
572129,7.74,3.82,178,7,61,94
572130,17.91,6.79,197,13,138,99
572131,14.62,6.99,190,14,116,97
572132,9.11,6.72,82,13,77,64
572133,13.77,16.42,179,32,128,95
572134,18.27,20.77,201,41,169,100
572139,10.0,2.83,20,6,76,32
572182,14.06,5.74,436,11,109,148
572183,16.45,16.4,543,32,147,165
572184,19.2,17.24,96,34,168,69
572185,9.4,14.32,564,28,94,168
572186,12.39,8.32,607,16,103,174
572188,23.33,14.62,140,29,192,84
572189,18.33,7.77,55,15,143,52
572190,1.0,0.0,4,0,7,14
572191,4.0,2.52,28,5,33,37
572192,1.99,1.71,145,3,17,85
572193,288.73,190.26,3176,373,2394,398
572194,3.41,5.18,208,10,34,102
572195,5.23,6.35,68,12,49,58
572196,173.88,112.83,2782,221,1438,373
572197,14.0,2.83,28,6,104,37
572203,7.65,6.98,176,14,68,94
572209,274.29,68.03,1920,133,2053,310
572210,8.67,5.16,52,10,71,51
572211,20.0,5.91,240,12,152,110
572212,47.27,80.58,1040,158,489,228
572213,12.85,7.08,334,14,104,129
572214,9.0,4.24,18,8,71,30
572215,20.38,16.32,489,32,175,156
572216,4.85,7.57,393,15,49,140
572217,7.19,13.84,115,27,77,76
572218,9.35,3.61,215,7,72,104
572219,3.21,4.12,244,8,30,110
572220,7.07,12.03,106,24,73,73
572221,10.75,6.51,129,13,88,80
572224,16.57,22.34,729,44,160,191
572225,14.8,16.78,651,33,137,180
572227,7.15,7.54,536,15,65,164
572229,11.71,5.79,574,11,93,169
572230,16.89,22.21,152,43,161,87
572231,8.89,3.6,249,7,69,112
572232,13.33,6.89,160,13,106,89
572233,83.38,88.32,667,173,757,183
572234,7.33,7.51,22,15,66,33
572235,7.33,4.16,22,8,59,33
572236,2.23,1.01,29,2,18,38
572237,11.33,6.65,204,13,92,101
572238,9.91,5.18,218,10,79,104
572240,15.1,23.46,634,46,152,178
572241,6.9,3.84,69,8,56,59
572242,9.67,6.09,319,12,80,126
572243,7.83,7.26,94,14,69,69
572244,18.0,5.61,270,11,137,116
572272,4.62,3.36,60,7,39,55
572274,6.87,4.32,158,8,56,89
572277,9.82,17.02,108,33,102,73
572278,2.24,1.09,38,2,18,44
572279,2.74,1.79,52,4,23,51
572280,3.42,3.44,212,7,31,103
572281,6.0,5.42,174,11,53,93
572282,2.71,1.95,84,4,23,65
572283,2.83,4.01,218,8,28,104
572284,4.26,3.32,213,7,37,103
572285,3.95,3.95,79,8,36,63
572286,7.74,5.92,147,12,66,86
572287,3.15,3.07,123,6,28,78
572288,4.76,4.33,100,8,41,71
572289,2.76,3.1,58,6,25,54
572290,8.86,9.67,310,19,81,124
572291,3.48,2.39,174,5,29,93
572292,3.19,1.86,102,4,26,71
572294,7.07,6.81,587,13,63,171
572295,2.71,2.74,350,5,24,132
572296,1.45,1.15,58,2,12,54
572297,6.88,10.33,55,20,68,52
572298,1.42,0.79,17,2,12,29
572300,2.13,3.2,49,6,21,49
572301,1.65,0.92,56,2,14,53
572302,3.55,6.23,302,12,37,123
572303,3.44,2.59,62,5,29,56
572304,11.04,7.33,254,14,91,113
572305,1.22,0.67,11,1,10,23
572306,3.06,5.06,321,10,31,127
572307,8.67,8.44,529,17,78,163
572308,1.81,2.42,38,5,18,44
572309,4.79,6.93,718,14,48,189
572310,1.6,0.55,8,1,12,20
572311,6.14,7.31,172,14,57,93
572312,4.65,7.39,237,14,47,109
572313,4.93,2.6,74,5,40,61
572314,10.07,14.51,302,28,98,123
572315,4.09,2.17,45,4,33,47
572316,3.67,5.08,88,10,36,66
572317,2.56,3.9,215,8,26,104
572318,2.12,2.91,227,6,21,107
572319,3.09,4.91,105,10,32,72
572320,14.8,6.26,74,12,116,61
572321,14.75,11.85,354,23,126,133
572322,7.25,3.99,58,8,59,54
572323,18.34,20.06,532,39,167,163
572324,260.44,218.39,2344,428,2251,342
572326,78.67,36.22,1416,71,622,266
572327,17.08,11.77,205,23,143,101
572328,24.0,20.78,72,41,209,60
